Index,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
1731,20.6,21.1,0,455,0.003159606,0
1732,20.5,21.1,0,452,0.003140079,0
1733,20.55,21.1,0,453,0.00314983,0
1734,20.55,21.1,0,454,0.00314983,0
1735,20.5,21.1,0,454.5,0.003140079,0
1736,20.5,21.1,0,455,0.003140079,0
1737,20.5,21.1,0,454,0.003140079,0
1738,20.55,21.1,0,454,0.00314983,0
1739,20.5,21.1,0,447,0.003140079,0
1740,20.5,21.1,0,454,0.003140079,0
1741,20.53333333,21.2,0,455.6666667,0.003161565,0
1742,20.5,21.2,0,456,0.003155037,0
1743,20.5,21.2,0,453,0.003155037,0
1744,20.5,21.2,0,452,0.003155037,0
1745,20.5,21.2,0,446,0.003155037,0
1746,20.5,21.2,0,452.3333333,0.003155037,0
1747,20.5,21.245,0,451,0.003161768,0
1748,20.5,21.2,0,449,0.003155037,0
1749,20.5,21.2,0,447,0.003155037,0
1750,20.5,21.245,0,450,0.003161768,0
1751,20.5,21.29,0,449,0.003168499,0
1752,20.5,21.26,0,448.3333333,0.003164011,0
1753,20.5,21.2675,0,443.75,0.003165133,0
1754,20.5,21.29,0,442.5,0.003168499,0
1755,20.5,21.29,0,444.5,0.003168499,0
1756,20.5,21.29,0,446.25,0.003168499,0
1757,20.5,21.29,0,448,0.003168499,0
1758,20.5,21.29,0,451,0.003168499,0
1759,20.5,21.29,0,452.3333333,0.003168499,0
1760,20.5,21.29,0,447,0.003168499,0
1761,20.445,21.29,0,446.5,0.003157707,0
1762,20.5,21.29,0,442,0.003168499,0
1763,20.5,21.29,0,452,0.003168499,0
1764,20.39,21.29,0,450,0.003146948,0
1765,20.445,21.29,0,443.5,0.003157707,0
1766,20.39,21.29,0,443,0.003146948,0
1767,20.42666667,21.29,0,450,0.003154117,0
1768,20.39,21.29,0,445.6666667,0.003146948,0
1769,20.39,21.29,0,443.6666667,0.003146948,0
1770,20.39,21.29,0,445.3333333,0.003146948,0
1771,20.39,21.29,0,449,0.003146948,0
1772,20.39,21.29,0,444.5,0.003146948,0
1773,20.39,21.29,0,445.5,0.003146948,0
1774,20.39,21.29,0,447,0.003146948,0
1775,20.39,21.29,0,446.5,0.003146948,0
1776,20.39,21.29,0,451,0.003146948,0
1777,20.39,21.29,0,448,0.003146948,0
1778,20.39,21.29,0,450,0.003146948,0
1779,20.39,21.29,0,442.6666667,0.003146948,0
1780,20.39,21.29,0,445,0.003146948,0
1781,20.39,21.29,0,444.5,0.003146948,0
1782,20.35666667,21.29,0,441.6666667,0.003140442,0
1783,20.35666667,21.29,0,442.3333333,0.003140442,0
1784,20.39,21.29,0,441,0.003146948,0
1785,20.29,21.29,0,440.5,0.003127468,0
1786,20.39,21.29,0,447,0.003146948,0
1787,20.34,21.29,0,439.5,0.003137194,0
1788,20.29,21.29,0,444,0.003127468,0
1789,20.29,21.29,0,445.5,0.003127468,0
1790,20.29,21.29,0,446.6666667,0.003127468,0
1791,20.32333333,21.29,0,444.3333333,0.003133949,0
1792,20.29,21.29,0,446.5,0.003127468,0
1793,20.32333333,21.29,0,449.3333333,0.003133949,0
1794,20.29,21.29,0,445,0.003127468,0
1795,20.29,21.29,0,447,0.003127468,0
1796,20.29,21.29,0,443.5,0.003127468,0
1797,20.29,21.29,0,447,0.003127468,0
1798,20.29,21.29,0,445,0.003127468,0
1799,20.29,21.29,0,443,0.003127468,0
1800,20.29,21.29,0,446,0.003127468,0
1801,20.245,21.245,0,438,0.003112111,0
1802,20.29,21.29,0,435.3333333,0.003127468,0
1803,20.29,21.29,0,443,0.003127468,0
1804,20.29,21.29,0,441,0.003127468,0
1805,20.29,21.29,0,439.5,0.003127468,0
1806,20.2225,21.2225,0,445,0.003104455,0
1807,20.2,21.2,0,442.5,0.003096814,0
1808,20.2,21.2,0,443.5,0.003096814,0
1809,20.2,21.2,0,444,0.003096814,0
1810,20.2,21.29,0,438,0.003110027,0
1811,20.2,21.2,0,439,0.003096814,0
1812,20.2,21.29,0,441.5,0.003110027,0
1813,20.2,21.29,0,444,0.003110027,0
1814,20.2,21.29,0,446.5,0.003110027,0
1815,20.2,21.29,0,446,0.003110027,0
1816,20.2,21.29,0,447,0.003110027,0
1817,20.2,21.29,0,447,0.003110027,0
1818,20.2,21.29,0,446.3333333,0.003110027,0
1819,20.2,21.29,0,445.75,0.003110027,0
1820,20.2,21.29,0,445,0.003110027,0
1821,20.2,21.29,0,444.5,0.003110027,0
1822,20.16666667,21.23,0,446.3333333,0.003094799,0
1823,20.15,21.245,0,446.5,0.003093788,0
1824,20.2,21.29,0,448,0.003110027,0
1825,20.15,21.245,0,450,0.003093788,0
1826,20.15,21.29,0,452,0.003100374,0
1827,20.2,21.2,0,449,0.003096814,0
1828,20.15,21.2,0,446.5,0.003087203,0
1829,20.2,21.2,0,446.5,0.003096814,0
1830,20.15,21.2,0,448.5,0.003087203,0
1831,20.1,21.2,0,446,0.003077618,0
1832,20.2,21.2,0,446,0.003096814,0
1833,20.1,21.2,0,441,0.003077618,0
1834,20.1,21.2,0,443,0.003077618,0
1835,20.1,21.2,0,444.3333333,0.003077618,0
1836,20.1,21,0,444,0.003048442,0
1837,20.1,21.1,0,443,0.003063029,0
1838,20.1,21.1,0,444,0.003063029,0
1839,20.1,21.1,0,447.5,0.003063029,0
1840,20.1,21.1,0,443,0.003063029,0
1841,20.1,21.06666667,0,442.3333333,0.003058167,0
1842,20.1,21.06666667,0,444.6666667,0.003058167,0
1843,20.1,21,0,444.5,0.003048442,0
1844,20.1,21,0,445.3333333,0.003048442,0
1845,20.1,21,0,446.5,0.003048442,0
1846,20.1,21,0,445,0.003048442,0
1847,20.1,21,0,442,0.003048442,0
1848,20.16666667,21,0,439,0.003061105,0
1849,20.2,21,0,441,0.003067455,0
1850,20.2,20.96333333,0,445.6666667,0.003062073,0
1851,20.2,20.89,0,446,0.003051308,0
1852,20.2,20.85666667,0,443.6666667,0.003046416,0
1853,20.2,20.89,0,439,0.003051308,0
1854,20.2,20.79,0,441,0.00303663,0
1855,20.2,20.79,0,442,0.00303663,0
1856,20.2,20.745,0,443.5,0.003030026,0
1857,20.245,20.84,0,443,0.003052493,0
1858,20.245,20.84,0,442,0.003052493,0
1859,20.29,20.89,0,443,0.003068418,0
1860,20.29,20.89,0,444,0.003068418,0
1861,20.29,20.79,0,443,0.003053658,0
1862,20.29,20.79,0,442,0.003053658,0
1863,20.29,20.79,0,443,0.003053658,0
1864,20.29,20.79,0,441,0.003053658,0
1865,20.29,20.79,0,446.3333333,0.003053658,0
1866,20.29,20.7,0,446,0.003040374,0
1867,20.29,20.7,0,439,0.003040374,0
1868,20.35666667,20.7,0,444.3333333,0.003052986,0
1869,20.29,20.65,0,446,0.003032994,0
1870,20.29,20.7,0,442,0.003040374,0
1871,20.29,20.7,0,441.5,0.003040374,0
1872,20.29,20.7,0,440.5,0.003040374,0
1873,20.29,20.7,0,443.5,0.003040374,0
1874,20.29,20.7,0,440.5,0.003040374,0
1875,20.29,20.7,0,437.5,0.003040374,0
1876,20.29,20.7,0,438,0.003040374,0
1877,20.29,20.7,0,443,0.003040374,0
1878,20.26,20.7,0,443,0.003034714,0
1879,20.29,20.7,0,436.3333333,0.003040374,0
1880,20.29,20.76,0,438.3333333,0.00304923,0
1881,20.29,20.7,0,437,0.003040374,0
1882,20.29,20.7,0,439,0.003040374,0
1883,20.245,20.7,0,436,0.003031887,0
1884,20.29,20.7,0,432.5,0.003040374,0
1885,20.23,20.63333333,0,435,0.00301926,0
1886,20.245,20.65,0,442,0.003024528,0
1887,20.2,20.6,0,444.5,0.003008744,0
1888,20.29,20.7,0,447,0.003040374,0
1889,20.2,20.6,0,446,0.003008744,0
1890,20.23,20.56666667,0,442.3333333,0.003009457,0
1891,20.245,20.55,0,440,0.003009811,0
1892,20.29,20.6,0,440,0.003025615,0
1893,20.26,20.49666667,0,439.6666667,0.00300476,0
1894,20.29,20.5,0,442,0.003010856,0
1895,20.29,20.55,0,441,0.003018235,0
1896,20.29,20.6,0,441,0.003025615,0
1897,20.29,20.5,0,441.75,0.003010856,0
1898,20.32333333,20.5,0,442,0.003017095,0
1899,20.39,20.445,0,443,0.003021439,0
1900,20.39,20.39,0,443,0.003013271,0
1901,20.39,20.29,0,440,0.002998422,0
1902,20.39,20.2,0,441,0.002985058,0
1903,20.39,20.2,0,439,0.002985058,0
1904,20.39,20.2,0,436,0.002985058,0
1905,20.39,20.1,0,433.5,0.00297021,0
1906,20.39,20.1,0,435,0.00297021,0
1907,20.39,20.05,0,434,0.002962786,0
1908,20.34,20.05,0,438.5,0.002953606,0
1909,20.39,20.05,0,440,0.002962786,0
1910,20.39,20,0,439,0.002955362,0
1911,20.39,20,0,440.5,0.002955362,0
1912,20.39,20,0,433,0.002955362,0
1913,20.39,19.945,0,436.5,0.002947197,0
1914,20.5,19.89,0,438,0.002959152,0
1915,20.42666667,19.92666667,0,438,0.002951181,0
1916,20.5,19.89,0,441,0.002959152,0
1917,20.5,19.89,0,434,0.002959152,0
1918,20.5,19.89,0,439.5,0.002959152,0
1919,20.5,19.89,0,438,0.002959152,0
1920,20.5,19.89,0,435.5,0.002959152,0
1921,20.5,19.89,0,436,0.002959152,0
1922,20.5,19.89,0,439.5,0.002959152,0
1923,20.5,19.89,0,439.5,0.002959152,0
1924,20.5,19.89,0,438.5,0.002959152,0
1925,20.5,19.89,0,435,0.002959152,0
1926,20.5,19.745,0,435,0.002937477,0
1927,20.5,19.79,0,436,0.002944204,0
1928,20.55,19.84,0,433,0.00296084,0
1929,20.5,19.79,0,433.6666667,0.002944204,0
1930,20.5,19.745,0,431.5,0.002937477,0
1931,20.5,19.65,0,436.5,0.002923278,0
1932,20.5,19.7,0,437,0.002930751,0
1933,20.6,19.6,0,435,0.00293393,0
1934,20.5,19.745,0,437,0.002937477,0
1935,20.6,19.6,0,433,0.00293393,0
1936,20.5,19.65,0,431.5,0.002923278,0
1937,20.5,19.65,0,432,0.002923278,0
1938,20.55,19.65,0,429,0.002932352,0
1939,20.55,19.6,0,430,0.002924855,0
1940,20.5,19.6,0,430.5,0.002915804,0
1941,20.55,19.6,0,433,0.002924855,0
1942,20.6,19.6,0,436,0.00293393,0
1943,20.6,19.53,0,435,0.002923403,0
1944,20.6,19.445,0,434,0.00291062,0
1945,20.5,19.55,0,434,0.002908331,0
1946,20.5,19.6,0,435,0.002915804,0
1947,20.6,19.6,0,438,0.00293393,0
1948,20.6,19.5,0,440,0.002918891,0
1949,20.56666667,19.53333333,0,436.6666667,0.002917872,0
1950,20.56666667,19.5,0,437.6666667,0.002912869,0
1951,20.56666667,19.5,0,437,0.002912869,0
1952,20.6,19.5,0,433,0.002918891,0
1953,20.6,19.445,0,435.5,0.00291062,0
1954,20.6,19.5,0,435,0.002918891,0
1955,20.6,19.5,0,437,0.002918891,0
1956,20.6,19.34,0,436,0.00289483,0
1957,20.5,19.34,0,438,0.002876947,0
1958,20.6,19.5,0,440,0.002918891,0
1959,20.55,19.445,0,438.5,0.002901617,0
1960,20.55,19.39,0,436,0.002893372,0
1961,20.6,19.34,0,433,0.00289483,0
1962,20.5,19.39,0,432.5,0.002884419,0
1963,20.5,19.39,0,434.5,0.002884419,0
1964,20.55,19.29,0,433.5,0.00287838,0
1965,20.6,19.39,0,433.5,0.002902349,0
1966,20.6,19.295,0,434.5,0.002888063,0
1967,20.6,19.29,0,434,0.002887311,0
1968,20.6,19.29,0,435,0.002887311,0
1969,20.5,19.34,0,431,0.002876947,0
1970,20.5,19.29,0,431.5,0.002869474,0
1971,20.46333333,19.22666667,0,432.6666667,0.002853516,0
1972,20.5,19.39,0,436,0.002884419,0
1973,20.5,19.39,0,436,0.002884419,0
1974,20.5,19.245,0,441.5,0.00286275,0
1975,20.5,19.2,0,434,0.002856025,0
1976,20.39,19.29,0,433.5,0.002849966,0
1977,20.42666667,19.29,0,429.3333333,0.002856456,0
1978,20.5,19.29,0,434.5,0.002869474,0
1979,20.5,19.2,0,433.5,0.002856025,0
1980,20.5,19.15,0,435.5,0.002848553,0
1981,20.445,19.05,0,435,0.002823965,0
1982,20.39,19.16666667,0,434,0.002831662,0
1983,20.39,19.245,0,430.5,0.002843287,0
1984,20.39,19.2,0,426,0.002836609,0
1985,20.5,19.2,0,429,0.002856025,0
1986,20.5,19.2,0,435.5,0.002856025,0
1987,20.5,19.2,0,433.5,0.002856025,0
1988,20.5,19.2,0,427.5,0.002856025,0
1989,20.53333333,19.16666667,0,429.6666667,0.00285694,0
1990,20.525,19.175,0,433,0.002856712,0
1991,20.5,19.1,0,432.5,0.002841082,0
1992,20.5,19.1,0,431,0.002841082,0
1993,20.53333333,19.1,0,433.3333333,0.002846958,0
1994,20.5,19.1,0,433,0.002841082,0
1995,20.5,19.1,0,434,0.002841082,0
1996,20.5,19.1,0,437,0.002841082,0
1997,20.5,19.1,0,437,0.002841082,0
1998,20.5,19.1,0,439,0.002841082,0
1999,20.53333333,18.96333333,0,432.3333333,0.002826494,0
2000,20.525,19.075,0,432,0.002841746,0
2001,20.5,19.05,0,429.5,0.002833611,0
2002,20.5,19.1,0,436.5,0.002841082,0
2003,20.53333333,19,0,432.6666667,0.002831984,0
2004,20.55,19,0,430,0.002834911,0
2005,20.5,18.945,0,425,0.002817922,0
2006,20.55,19,0,425.5,0.002834911,0
2007,20.55,19,0,434,0.002834911,0
2008,20.5,19,0,433,0.00282614,0
2009,20.5,19,0,433,0.00282614,0
2010,20.6,18.96333333,0,433.5,0.002838193,0
2011,20.5,19,0,426,0.00282614,0
2012,20.53333333,18.96333333,0,426.3333333,0.002826494,0
2013,20.53333333,18.92666667,0,430,0.002821004,0
2014,20.6,18.945,0,436,0.002835436,0
2015,20.6,19,0,437.5,0.002843706,0
2016,20.5,19,0,433.5,0.00282614,0
2017,20.55,18.945,0,432.5,0.002826667,0
2018,20.55,18.945,0,430,0.002826667,0
2019,20.5,19,0,433,0.00282614,0
2020,20.6,19,0,439,0.002843706,0
2021,20.5,18.89,0,429.5,0.002809704,0
2022,20.55,19,0,431,0.002834911,0
2023,20.6,19,0,433,0.002843706,0
2024,20.55,19,0,434,0.002834911,0
2025,20.55,18.89,0,434.5,0.002818424,0
2026,20.5,18.945,0,435.5,0.002817922,0
2027,20.5,18.84,0,434.5,0.002802233,0
2028,20.5,18.89,0,433.5,0.002809704,0
2029,20.5,19,0,433,0.00282614,0
2030,20.5,19,0,433.5,0.00282614,0
2031,20.5,19,0,434.5,0.00282614,0
2032,20.5,19,0,438,0.00282614,0
2033,20.5,18.945,0,437,0.002817922,0
2034,20.445,18.945,0,435,0.002808329,0
2035,20.5,19,0,434,0.00282614,0
2036,20.5,18.895,0,434.5,0.002810451,0
2037,20.5,18.89,0,431,0.002809704,0
2038,20.5,19,0,433.5,0.00282614,0
2039,20.42666667,18.89,0,431.6666667,0.002796958,0
2040,20.39,18.82333333,0,428.6666667,0.002780711,0
2041,20.39,18.79,0,429.5,0.002775765,0
2042,20.39,18.92666667,0,434.3333333,0.002796045,0
2043,20.39,18.84,0,430,0.002783184,0
2044,20.39,18.7,0,430,0.002762411,0
2045,20.39,18.89,0,424,0.002790604,0
2046,20.39,18.92666667,0,427.3333333,0.002796045,0
2047,20.39,18.82333333,0,430,0.002780711,0
2048,20.39,18.79,0,431,0.002775765,0
2049,20.39,18.79,0,433.5,0.002775765,0
2050,20.445,18.79,0,430,0.00278525,0
2051,20.445,18.79,0,434,0.00278525,0
2052,20.5,18.79,0,434,0.002794763,0
2053,20.5,18.79,0,435.5,0.002794763,0
2054,20.5,18.79,0,436.3333333,0.002794763,0
2055,20.5,18.745,0,434.5,0.00278804,0
2056,20.5,18.745,0,434,0.00278804,0
2057,20.5,18.7,0,434,0.002781317,0
2058,20.5,18.79,0,435,0.002794763,0
2059,20.5,18.79,0,430.5,0.002794763,0
2060,20.5,18.7,0,436,0.002781317,0
2061,20.39,18.66666667,0,431.6666667,0.002757465,0
2062,20.39,18.76,0,428.6666667,0.002771313,0
2063,20.39,18.7675,0,431,0.002772426,0
2064,20.39,18.7225,0,434.5,0.002765749,0
2065,20.39,18.7,0,434.5,0.002762411,0
2066,20.39,18.7,0,429.5,0.002762411,0
2067,20.39,18.745,0,432,0.002769088,0
2068,20.39,18.7,0,435.5,0.002762411,0
2069,20.39,18.6,0,436,0.002747573,0
2070,20.39,18.745,0,430,0.002769088,0
2071,20.39,18.76,0,434,0.002771313,0
2072,20.39,18.745,0,435,0.002769088,0
2073,20.39,18.7,0,434.5,0.002762411,0
2074,20.39,18.7,0,427.5,0.002762411,0
2075,20.39,18.7,0,433.3333333,0.002762411,0
2076,20.5,18.745,0,433,0.00278804,0
2077,20.39,18.7,0,438,0.002762411,0
2078,20.445,18.7,0,434,0.00277185,0
2079,20.46333333,18.73,0,432.6666667,0.002779474,0
2080,20.5,18.7,0,435,0.002781317,0
2081,20.445,18.7,0,433.5,0.00277185,0
2082,20.39,18.6,0,432,0.002747573,0
2083,20.39,18.7,0,434,0.002762411,0
2084,20.39,18.7,0,439,0.002762411,0
2085,20.39,18.7,0,434,0.002762411,0
2086,20.445,18.7,0,430,0.00277185,0
2087,20.445,18.7,0,435,0.00277185,0
2088,20.5,18.7,0,437.5,0.002781317,0
2089,20.5,18.7,0,434,0.002781317,0
2090,20.445,18.7,0,436,0.00277185,0
2091,20.445,18.7,0,432.5,0.00277185,0
2092,20.46333333,18.7,0,429.5,0.002775002,0
2093,20.39,18.7,0,430,0.002762411,0
2094,20.5,18.7,0,436,0.002781317,0
2095,20.5,18.745,0,436.5,0.00278804,0
2096,20.46333333,18.66666667,0,439.3333333,0.002770034,0
2097,20.39,18.6,0,435,0.002747573,0
2098,20.39,18.6,0,432,0.002747573,0
2099,20.39,18.65,0,431,0.002754992,0
2100,20.39,18.7,0,425.5,0.002762411,0
2101,20.39,18.7,0,429,0.002762411,0
2102,20.39,18.7,0,431.5,0.002762411,0
2103,20.39,18.6,0,435,0.002747573,0
2104,20.39,18.7,0,428,0.002762411,0
2105,20.39,18.7,0,431.5,0.002762411,0
2106,20.39,18.7,0,432.5,0.002762411,0
2107,20.445,18.7,0,434.5,0.00277185,0
2108,20.39,18.7,0,429,0.002762411,0
2109,20.39,18.66666667,0,428.6666667,0.002757465,0
2110,20.39,18.7,0,432,0.002762411,0
2111,20.39,18.7,0,430,0.002762411,0
2112,20.39,18.7,0,431,0.002762411,0
2113,20.445,18.6,0,431.5,0.002756961,0
2114,20.39,18.7,0,433,0.002762411,0
2115,20.39,18.7,0,437.5,0.002762411,0
2116,20.39,18.7,0,434,0.002762411,0
2117,20.39,18.7,0,432,0.002762411,0
2118,20.39,18.65,0,433,0.002754992,0
2119,20.39,18.7,0,425.5,0.002762411,0
2120,20.39,18.7,0,423,0.002762411,0
2121,20.39,18.66666667,0,430,0.002757465,0
2122,20.39,18.6,0,434,0.002747573,0
2123,20.35666667,18.6,0,428.6666667,0.002741897,0
2124,20.29,18.65,0,427,0.002737949,0
2125,20.34,18.7,0,425.5,0.002753854,0
2126,20.34,18.7,0,433.5,0.002753854,0
2127,20.34,18.7,0,434.5,0.002753854,0
2128,20.39,18.7,0,427,0.002762411,0
2129,20.39,18.65,0,433,0.002754992,0
2130,20.34,18.65,0,433.5,0.002746459,0
2131,20.35666667,18.66666667,0,432.6666667,0.002751768,0
2132,20.39,18.7,0,430,0.002762411,0
2133,20.34,18.7,0,430.5,0.002753854,0
2134,20.39,18.7,0,431,0.002762411,0
2135,20.39,18.65,0,431.3333333,0.002754992,0
2136,20.39,18.7,0,433,0.002762411,0
2137,20.39,18.7,0,432,0.002762411,0
2138,20.39,18.7,0,430,0.002762411,0
2139,20.34,18.7,0,431.5,0.002753854,0
2140,20.39,18.7,0,430.3333333,0.002762411,0
2141,20.39,18.7,0,429,0.002762411,0
2142,20.35666667,18.66666667,0,432.6666667,0.002751768,0
2143,20.34,18.6,0,431.5,0.002739063,0
2144,20.29,18.745,0,428,0.002751957,0
2145,20.29,18.745,0,425.5,0.002751957,0
2146,20.29,18.745,0,430.5,0.002751957,0
2147,20.29,18.79,0,432,0.002758593,0
2148,20.29,18.7,0,433,0.002745321,0
2149,20.29,18.745,0,435.5,0.002751957,0
2150,20.29,18.79,0,431.5,0.002758593,0
2151,20.29,18.7675,0,432.75,0.002755275,0
2152,20.29,18.7,0,437,0.002745321,0
2153,20.29,18.7,0,433.5,0.002745321,0
2154,20.29,18.7,0,434,0.002745321,0
2155,20.245,18.695,0,438.5,0.002736927,0
2156,20.29,18.79,0,436.5,0.002758593,0
2157,20.29,18.79,0,437,0.002758593,0
2158,20.29,18.79,0,436,0.002758593,0
2159,20.29,18.79,0,441,0.002758593,0
2160,20.29,18.79,0,440,0.002758593,0
2161,20.29,18.745,0,437,0.002751957,0
2162,20.29,18.79,0,438.5,0.002758593,0
2163,20.29,18.84,0,433,0.002765966,0
2164,20.245,18.795,0,434,0.002751631,0
2165,20.29,18.76,0,437,0.002754169,0
2166,20.29,18.79,0,435,0.002758593,0
2167,20.29,18.79,0,434,0.002758593,0
2168,20.29,18.79,0,437,0.002758593,0
2169,20.29,18.745,0,434.5,0.002751957,0
2170,20.29,18.745,0,439,0.002751957,0
2171,20.29,18.79,0,433,0.002758593,0
2172,20.29,18.7,0,434,0.002745321,0
2173,20.245,18.745,0,433,0.002744279,0
2174,20.245,18.745,0,432.5,0.002744279,0
2175,20.245,18.745,0,433,0.002744279,0
2176,20.2,18.745,0,433,0.002736619,0
2177,20.245,18.84,0,432,0.002758249,0
2178,20.2,18.79,0,434,0.002743218,0
2179,20.29,18.79,0,433,0.002758593,0
2180,20.245,18.745,0,430.5,0.002744279,0
2181,20.29,18.79,0,433,0.002758593,0
2182,20.29,18.745,0,434,0.002751957,0
2183,20.29,18.84,0,430,0.002765966,0
2184,20.29,18.79,0,431.3333333,0.002758593,0
2185,20.29,18.7,0,439,0.002745321,0
2186,20.29,18.79,0,439,0.002758593,0
2187,20.29,18.73,0,442,0.002749745,0
2188,20.2,18.7,0,432,0.002730021,0
2189,20.23,18.73,0,427.5,0.00273952,0
2190,20.29,18.745,0,433,0.002751957,0
2191,20.29,18.6,0,437,0.002730576,0
2192,20.29,18.7,0,432,0.002745321,0
2193,20.2,18.7,0,426,0.002730021,0
2194,20.29,18.7,0,431,0.002745321,0
2195,20.29,18.7,0,433.3333333,0.002745321,0
2196,20.29,18.675,0,429.25,0.002741635,0
2197,20.26,18.63333333,0,433.3333333,0.002730401,0
2198,20.245,18.65,0,430.5,0.00273031,0
2199,20.29,18.7,0,430,0.002745321,0
2200,20.29,18.7,0,433.5,0.002745321,0
2201,20.29,18.6,0,432.5,0.002730576,0
2202,20.29,18.7,0,432,0.002745321,0
2203,20.29,18.7,0,434,0.002745321,0
2204,20.29,18.6,0,429,0.002730576,0
2205,20.29,18.65,0,438,0.002737949,0
2206,20.29,18.7,0,439,0.002745321,0
2207,20.29,18.7,0,433,0.002745321,0
2208,20.29,18.65,0,433.5,0.002737949,0
2209,20.29,18.6,0,431,0.002730576,0
2210,20.32333333,18.56666667,0,432.6666667,0.002731306,0
2211,20.39,18.6,0,434,0.002747573,0
2212,20.39,18.6,0,434,0.002747573,0
2213,20.39,18.6,0,436.5,0.002747573,0
2214,20.39,18.6,0,432.6666667,0.002747573,0
2215,20.39,18.6,0,429.75,0.002747573,0
2216,20.39,18.5,0,428.5,0.002732736,0
2217,20.39,18.6,0,434,0.002747573,0
2218,20.29,18.6,0,435.5,0.002730576,0
2219,20.29,18.39,0,432,0.002699613,0
2220,20.245,18.6,0,433,0.002722958,0
2221,20.29,18.7,0,434,0.002745321,0
2222,20.29,18.65,0,433.5,0.002737949,0
2223,20.2,18.6,0,432,0.002715358,0
2224,20.2,18.6,0,431,0.002715358,0
2225,20.2,18.6,0,435,0.002715358,0
2226,20.2,18.6,0,438,0.002715358,0
2227,20.2,18.6,0,432,0.002715358,0
2228,20.1,18.6,0,430,0.002698537,0
2229,20.2,18.6,0,428.5,0.002715358,0
2230,20.2,18.6,0,432.6666667,0.002715358,0
2231,20.2,18.6,0,432,0.002715358,0
2232,20.2,18.6,0,430,0.002715358,0
2233,20.2,18.6,0,431.3333333,0.002715358,0
2234,20.2,18.6,0,432.6666667,0.002715358,0
2235,20.2,18.6,0,434,0.002715358,0
2236,20.2,18.6,0,429,0.002715358,0
2237,20.2,18.6,0,429,0.002715358,0
2238,20.2,18.6,0,433,0.002715358,0
2239,20.2,18.6,0,436,0.002715358,0
2240,20.2,18.6,0,440,0.002715358,0
2241,20.2,18.6,0,436,0.002715358,0
2242,20.2,18.6,0,435,0.002715358,0
2243,20.2,18.56666667,0,430,0.002710471,0
2244,20.2,18.6,0,425.5,0.002715358,0
2245,20.2,18.6,0,432,0.002715358,0
2246,20.245,18.6,0,439.5,0.002722958,0
2247,20.29,18.6,0,434,0.002730576,0
2248,20.29,18.5,0,442,0.002715832,0
2249,20.29,18.5,0,439,0.002715832,0
2250,20.29,18.56666667,0,436.6666667,0.002725661,0
2251,20.29,18.5,0,439,0.002715832,0
2252,20.29,18.5,0,436,0.002715832,0
2253,20.29,18.5,0,435,0.002715832,0
2254,20.29,18.55,0,439,0.002723204,0
2255,20.29,18.5,0,433,0.002715832,0
2256,20.29,18.5,0,435,0.002715832,0
2257,20.29,18.5,0,436,0.002715832,0
2258,20.245,18.5,0,438,0.002708254,0
2259,20.245,18.55,0,439,0.002715606,0
2260,20.2,18.5,0,436.5,0.002700696,0
2261,20.2,18.5,0,432.6666667,0.002700696,0
2262,20.2,18.5,0,427.5,0.002700696,0
2263,20.2,18.5,0,427,0.002700696,0
2264,20.245,18.55,0,432,0.002715606,0
2265,20.245,18.55,0,438,0.002715606,0
2266,20.2,18.5,0,436,0.002700696,0
2267,20.2,18.5,0,434,0.002700696,0
2268,20.2,18.6,0,435,0.002715358,0
2269,20.2,18.6,0,435,0.002715358,0
2270,20.2,18.6,260.3333333,434,0.002715358,0
2271,20.2,18.6,401.3333333,439,0.002715358,1
2272,20.175,18.6,433,437.5,0.002711144,0
2273,20.175,18.675,422.5,440.75,0.002722124,0
2274,20.2,18.7,419,442,0.002730021,0
2275,20.175,18.7,419,448.5,0.002725784,0
2276,20.1,18.745,419,451,0.002719666,0
2277,20.15,18.7,419,457.25,0.002721553,1
2278,20.13333333,18.7,409,458.6666667,0.002718736,0
2279,20.175,18.7225,411,456,0.002729078,0
2280,20.125,18.865,411,458,0.00274141,1
2281,20.15,18.89,411,460,0.002749327,1
2282,20.2,18.89,411,459.75,0.002757882,1
2283,20.2,19.05,411,464,0.002781346,1
2284,20.2225,19.05,407.5,463.5,0.002785236,1
2285,20.2675,19.2175,400,470.25,0.0028177,1
2286,20.29,19.2225,400,483.5,0.002822377,1
2287,20.315,19.245,413,488.6666667,0.002830085,1
2288,20.39,19.22,412.2,496.25,0.002839577,1
2289,20.39,19.26,409,496.25,0.002845514,1
2290,20.4175,19.29,411,497,0.002854832,1
2291,20.42666667,19.16333333,413,504,0.002837614,1
2292,20.4725,19.0975,411,503.25,0.00283587,1
2293,20.525,19.315,411,509.25,0.002877666,1
2294,20.5,19.2425,405,515,0.002862376,1
2295,20.56666667,19.2,409,515.3333333,0.002867849,1
2296,20.625,19.4175,405,524.5,0.002910988,1
2297,20.65,19.4725,408.5,531,0.002923796,1
2298,20.7,19.5,418.3333333,530.3333333,0.002937022,1
2299,20.7,19.5,419,533.6666667,0.002937022,1
2300,20.7,19.575,419,535.75,0.002948372,1
2301,20.7225,19.6,419,546.25,0.00295627,1
2302,20.7,19.53333333,419,547,0.002942066,1
2303,20.79,19.4725,419,546.25,0.00294924,1
2304,20.79,19.5,419,551.25,0.002953425,1
2305,20.79,19.53333333,419,560,0.002958497,1
2306,20.79,19.525,419,564,0.002957229,1
