ph,Hardness,Solids,Chloramines,Conductivity,Organic_carbon,Turbidity,Potability
7.575757884,203.8843728,20855.27232,8.109311854,532.3111875,14.23601317,3.176432526,0
8.246369054,207.1721681,31080.43208,6.096360029,369.0292128,17.53395379,4.43325661,0
2.945469061,126.7481003,16829.39304,10.59739483,456.2331895,10.15713862,5.06998277,0
4.964070342,168.2833649,17694.57483,9.725321293,353.0699388,17.29373229,4.761700804,0
4.99139689,141.6223953,44499.72871,8.260928446,534.7114545,15.35087273,3.92659873,0
5.04562573,179.7025031,22557.6036,10.12033402,450.2956957,14.21581713,3.331786641,0
,206.2634178,18221.08534,6.237135145,547.3253178,11.75985221,3.469561086,0
11.06945629,256.2019803,43536.02087,4.047620471,433.4760113,12.42739492,4.880512381,0
5.775330889,169.7281695,14710.72283,7.261810761,535.6525599,11.77246443,5.164259921,0
9.012100313,268.6792987,13064.45059,7.625640811,549.827142,12.01586777,4.962329207,0
4.031610444,145.483239,15105.3731,8.18081336,342.9790126,13.8064055,4.037939155,0
7.882123947,235.4664047,5477.347215,6.476056909,443.8947357,12.17852047,5.364172169,0
8.759488715,219.92139,33364.91812,5.687072313,443.5480065,17.76334283,2.88957811,0
6.653649515,172.5845122,34816.44454,8.289306745,389.4711494,15.87247449,4.871406193,0
,179.9623512,22060.18687,8.296497385,386.4176406,10.08011568,4.963535103,0
4.473882085,120.1019079,30013.70075,6.369370882,433.7443917,8.510882717,4.893656691,0
9.349469962,252.1484987,13137.49076,6.173823145,349.8160843,13.10989785,3.778022672,0
6.862936026,220.1478891,23580.65729,6.611543403,325.721747,13.47275776,3.806093256,0
8.261405952,208.1880859,24870.82594,4.925015362,441.0525706,19.09566367,2.80042812,0
8.860324242,233.625145,19550.29968,6.519062894,285.4124362,13.09326235,2.47667442,0
7.49651068,207.137328,39423.66606,8.494115369,569.5692234,14.3139868,3.363403258,0
10.16417334,243.6065076,16522.71575,3.99217136,487.6980521,17.22323749,3.530940955,0
,167.4661915,11532.22318,7.709710507,625.3467725,14.15153822,4.086175637,0
6.039823242,164.0263403,9943.637599,7.723304587,374.7947194,16.66844562,3.923766075,0
,183.4888388,12675.93896,9.777807381,482.4450256,13.3097227,3.240419097,0
6.057904774,149.1227941,23603.50187,6.537028224,393.2934779,17.61522935,4.269753245,0
8.005016372,187.2305346,49341.42128,4.339310242,437.3255073,13.97201408,5.288776597,0
,193.4624198,18519.16249,8.021803498,374.3178878,13.74936289,2.676593519,0
7.038347517,199.5979428,23951.10599,8.229992839,419.6622002,11.96407193,4.575578405,0
,202.5694674,22256.95036,6.913500541,434.1984358,13.69689309,4.478070477,0
8.237091874,212.8185629,24414.97348,5.41397794,445.5559008,12.40991039,3.686074473,0
6.574083864,186.9442114,22723.80996,6.212264735,385.0189506,12.06253381,4.977323508,0
7.33810761,188.8541693,30042.92851,7.467623829,465.4998707,11.05409287,3.736379595,0
4.851103882,146.6272367,20227.64378,6.340534135,346.5203097,15.26672628,3.644106894,0
6.917920216,223.3329586,17862.14273,7.995890069,428.9480234,12.23090783,2.691485135,0
6.709336439,226.4275859,8238.290038,7.692413006,284.7744589,11.86848044,4.074387228,0
6.894050879,170.5712978,17475.46775,5.194783894,641.5860871,17.18318017,4.568843223,0
9.864727092,278.0814463,12978.19713,6.908571954,486.6379375,14.35134051,3.701895298,0
,210.2049213,26894.14489,4.312761964,344.5151501,15.10919086,4.903914479,0
8.039696863,233.8562191,8201.362113,8.293018015,461.2097797,12.87796036,3.826063248,0
9.824706476,218.0195299,15120.92472,3.124832555,498.9335185,14.83662396,3.226035359,0
10.88730499,283.8958638,15177.21819,4.656537749,420.6076491,12.70248944,4.0041613,0
9.831401691,263.6327218,13345.3691,6.566928594,462.4397372,12.00232293,3.311808138,0
6.528479453,176.9396759,18533.33783,6.083267856,491.4779238,13.53126371,4.063276428,0
4.09141145,146.7899381,24252.45882,7.254980811,482.2944042,10.61155551,5.95232482,0
,197.712183,12962.38967,6.476583882,503.8430011,18.89239348,3.500848662,0
,232.864391,32600.42941,6.7026716,447.3946851,13.90008919,3.165390901,0
,192.6176623,36520.6587,7.458969894,474.1478985,16.98636537,4.323989598,0
6.175164949,193.2826017,32875.19206,10.89666275,414.9020172,12.99782291,3.341369291,0
8.736126384,257.2313286,12726.29864,10.32655757,506.3759338,11.33748863,3.368532611,0
8.240945815,245.090825,18001.45919,9.367419403,344.056871,13.90470967,4.666295331,0
9.152284709,229.5404126,24560.70061,7.04232643,395.4043622,14.25330768,3.7927771,0
,208.8377106,11609.99716,6.445280106,407.0173979,7.070771158,3.813435553,0
6.317576554,143.2999595,22577.81894,5.690078271,573.8147436,15.31551466,3.399047914,0
5.692124157,165.9062804,22396.20925,6.682691502,530.07252,11.47201557,4.682390726,0
,201.8337199,29508.49281,3.929623912,428.6613982,8.819491446,4.115320543,0
,139.9553504,31421.1445,6.627704891,378.7710756,17.54448464,4.536181266,0
7.191493719,175.4607816,34933.7844,5.427532729,411.3020866,11.66599465,4.320683961,0
7.381108534,188.3143778,12320.51229,5.493514236,475.3018837,17.82683829,4.34273753,0
6.17251737,187.7870171,10498.63515,7.722560987,467.0904246,21.23397837,4.129984995,0
9.076317994,215.9127233,14153.64338,5.02002691,311.7970421,10.77632094,3.436985824,0
8.85411954,222.9651976,19258.80307,5.69606391,467.0884417,10.4540293,3.461350424,0
6.768060049,179.8059924,23793.03136,5.332099117,461.5304456,13.5573812,4.145806702,0
,207.0591139,30573.06632,4.438196616,393.5132565,15.56463656,3.109695768,0
8.543216837,183.9078604,33037.35339,2.726765626,631.4986231,17.33315332,2.847875248,0
9.564853066,251.8066655,17156.33671,6.253179732,410.3224303,18.62712569,3.182805359,0
5.49978773,150.07609,43195.47367,6.570596052,287.2860574,11.23040822,3.668220483,0
5.195920669,175.1571552,33473.11252,8.407449954,484.2798902,16.81276697,5.375901894,0
7.283913577,197.6021251,23112.50444,9.502809435,449.3616793,14.45859092,3.571862512,0
5.872439859,185.403976,14343.42321,9.690213096,409.1135118,14.74123956,3.741067233,0
5.735723555,158.3187408,25363.01659,7.728601254,568.3046706,13.62662391,4.732953571,0
6.158424006,176.0314499,26369.02657,9.771211536,453.7059933,13.25468908,5.080497555,0
7.294364433,191.7736202,41569.95199,5.311112032,342.5013872,13.79253517,3.336582332,0
7.054266774,212.4291243,7450.074375,8.727110118,396.0527818,11.38395352,4.780615832,0
,199.9422222,25973.32663,6.490994017,344.9703629,12.64041402,3.151767824,0
3.148712285,142.2720842,23257.20883,8.279275414,391.8413032,8.92359387,3.465637836,0
5.665266377,162.8900831,31883.01031,8.312484093,550.817564,15.63226808,4.571823611,0
8.310938776,245.7196095,7929.504749,8.832389881,348.6185433,14.10587158,4.408559684,0
7.096098311,206.8278179,24548.5983,5.379860573,365.4008092,12.49518937,4.569760036,0
7.957113516,199.1075048,20425.76649,8.171994841,333.1565382,14.5378502,3.729873301,0
7.400238581,218.8248126,8136.071591,6.286357794,518.7327779,15.18634236,4.880119768,0
9.734619708,244.9286656,18976.23308,4.745970266,383.9475373,14.89700131,3.506502994,0
8.037761108,199.2139707,40368.42063,7.307410957,293.8334657,14.25468217,3.572519002,0
,250.572683,24538.43729,7.287604793,426.1037151,13.98415569,6.099631873,0
5.681810748,151.0859374,26373.49543,5.651588765,468.472601,8.623794838,5.375156609,0
8.394509585,224.3471475,23961.50453,4.724373099,476.5794564,17.21367608,3.712472834,0
8.528292138,227.6862066,27352.34341,7.676323151,388.1377538,12.61173596,4.596923506,0
6.238053654,178.2980513,21919.59344,7.08537701,287.5729466,17.45988792,3.848306967,0
5.870615501,186.1783756,18909.84601,8.494235192,427.182531,13.3000239,3.728785237,0
6.433726195,176.857122,26755.71884,6.533468857,505.1220153,21.31960739,3.117918258,0
6.069363894,200.9162625,9323.21829,9.387522328,450.4413518,12.42337951,4.914809132,0
6.660461917,229.3393324,9632.730976,11.29939021,439.1213011,21.1579914,3.673135983,0
7.506111457,188.2218125,31920.58469,5.71431171,436.3969952,15.22096657,4.744006691,0
5.895145558,192.0413691,14704.90625,7.90576867,429.7662233,15.01813769,5.075214288,0
6.449236657,218.9072878,12812.55712,10.90868669,421.2968495,8.010420329,4.065148002,0
8.550525459,209.6824662,22377.27295,2.654490954,413.6735861,12.99676073,4.591997454,0
7.12263744,183.4026482,31295.90241,4.425026226,411.6160703,14.06605748,3.750446965,0
8.558663124,214.1073248,38767.75637,6.608099752,382.6222745,15.8969581,2.590635463,0
4.624304291,121.0363186,22981.74941,8.297074094,260.5661636,13.05403007,3.424250049,0
,143.099103,19290.56807,6.08432483,486.0593044,13.9247317,4.117287902,0
6.091382724,192.1210523,17279.9622,8.927043243,413.2483341,12.73981847,5.075519616,0
9.658661976,240.3488204,20269.73128,7.050728842,567.7842757,15.58720585,4.639386555,0
8.115624507,200.099013,15513.01258,6.046110608,421.060326,8.320276395,4.40881194,0
,209.1645178,7845.472891,7.669132348,421.6252381,16.35221983,4.454641301,0
6.914868152,206.249937,10343.37885,7.771205679,521.320673,16.17373017,2.988611444,0
7.337924402,188.7993021,24266.51789,6.844850276,500.3864689,13.37336915,3.935513837,0
7.766114454,212.317666,24145.38576,7.925886801,464.108595,15.46525641,4.399902313,0
8.433974836,240.077927,10823.30037,8.418958241,426.1752532,8.07715615,3.167712353,0
6.891549222,184.0746276,13376.68047,6.866434553,508.6811449,16.58620538,4.958936841,0
5.946160789,190.5515721,12767.65623,8.93974815,499.9375021,12.41542979,4.903632079,0
6.363836378,207.4224363,9844.702293,9.765920759,466.5925435,19.15626102,4.038983502,0
5.331799285,149.9550474,19693.90677,7.146139714,285.9980485,14.29857879,4.734873907,0
,232.6001511,10634.05905,7.558162034,542.2114326,14.01354151,4.799012921,0
8.466013448,224.1749356,22523.12455,6.668868088,330.0447146,17.74409576,3.94662054,0
7.426274011,192.1452539,36990.95595,5.101158421,590.507222,18.73638048,4.363335813,0
11.21913474,237.5826728,21871.78517,3.074316127,374.0216552,15.80445089,5.749585831,0
5.708517435,187.0817579,12193.61126,8.288504922,577.40281,14.35764828,3.344284854,0
6.559627885,152.1152127,22624.03418,7.761108314,393.820412,10.10746247,3.664463031,0
5.606315226,190.3352728,12308.23384,8.548754211,399.6064941,18.52432004,3.748740507,0
,183.2199042,20311.40247,6.790897373,344.967064,11.13845911,3.887361927,0
,187.0191854,28988.70234,5.588012812,478.7730832,15.01141405,3.666869694,0
,223.890412,8722.153022,8.569451242,375.1422771,15.43084723,3.440299615,0
7.539337776,227.3161279,12610.93631,9.507584645,343.2427106,12.76906982,5.114128668,0
8.849702725,197.7790469,20129.35879,5.182435715,356.4767227,11.88286121,2.987671524,0
7.682762474,211.6638524,12723.3421,6.672340965,360.1074405,14.17531654,5.044306092,0
,172.9682028,24445.98754,7.032642617,571.6288923,11.54987731,4.725347455,0
6.448191032,181.5898853,18460.67893,8.727866524,353.6042916,13.93942471,3.932210321,0
10.19941269,256.7043382,28703.75114,7.940595236,552.1621808,8.802846639,4.384868014,0
7.76618666,223.0578346,14945.29566,6.02681657,482.4062361,6.747761289,3.674225442,0
,191.3013594,17540.57664,8.779726262,323.8121162,19.07282727,4.12930091,0
9.756577628,244.4613421,17940.09908,7.149052944,337.7135686,23.66766678,3.749009258,0
,159.399398,61227.19601,3.713593556,377.0679724,17.24669811,3.860806603,0
6.406797813,182.8851372,17851.06402,7.462757885,398.7797464,17.30161654,4.573968265,0
,253.0543889,28864.91028,8.524370962,479.6997629,15.82307429,4.697040686,0
8.445219159,228.5228602,28966.56933,6.179855165,361.705354,14.55422004,4.400705862,0
4.137044913,116.3382781,17101.95157,8.652210468,360.6480784,7.848312949,4.327356027,0
7.675913621,233.3007587,23673.10061,8.407497057,232.613624,18.45940779,5.040460815,0
,243.6825583,20976.79178,6.502257263,487.556493,10.45162924,3.558444802,0
5.70110097,170.4963111,17121.50592,9.536011426,378.8738546,10.97215006,5.956753498,0
6.376576427,177.5099898,41243.03803,6.669920258,486.8060508,13.49078768,4.161585515,0
5.517737316,190.6699278,17638.32247,10.52585777,461.9289812,12.53168428,4.523106008,0
3.854617678,131.3962531,19639.796,7.75350238,456.5122738,16.86472165,4.290435046,0
7.558076302,253.8409045,16642.88418,11.22439457,555.9329912,15.15462769,4.169005267,0
7.387433763,214.2930323,11694.63529,9.273679482,356.8058547,15.18450917,3.830577272,0
7.763415107,193.7211194,20019.26121,8.344391016,375.0728751,11.43597972,4.113536187,0
,205.5518541,24820.49309,7.226877906,386.3075461,9.223072487,4.25222038,0
7.509350205,192.4679546,17045.60009,8.815844633,266.3577439,15.93005092,4.321856147,0
,119.8858103,22331.23788,8.051538022,472.064091,16.64281537,4.659394534,0
5.057270546,155.4877245,19003.9639,6.25089349,518.1018161,15.77243798,4.432270873,0
5.830542049,165.4670247,30021.25708,8.433096578,494.1545047,16.66661347,5.19211665,0
5.859690474,163.4968949,19231.03329,6.54168146,468.3769554,19.74907906,2.747332827,0
8.891674051,184.8696062,41801.44184,3.409575836,461.076821,13.71550393,4.522599229,0
10.15421907,244.2093846,24755.96026,4.711350413,387.5894272,15.36359878,3.730899269,0
,227.4326629,32102.19071,3.646847512,433.2764907,11.69009122,3.581036881,0
7.683156515,221.5753473,25475.88484,9.914965569,372.8039093,12.05443924,4.781323094,0
7.455541163,225.3141509,16242.06028,8.20410214,331.6738244,13.11496542,2.930364596,0
,217.9449791,37820.04733,8.299339281,367.5700816,15.42103353,2.994780122,0
4.81183249,150.4512796,27547.80706,7.569543693,521.5615613,16.29583717,2.860992949,0
5.720136479,182.4401599,13463.85242,8.253966478,401.509481,13.36177755,3.513255496,0
9.961503137,276.6997645,18743.22249,9.160739639,457.5515592,21.56448866,5.215590495,0
3.230973106,120.7854495,13691.09497,6.83595144,261.4352152,18.40613902,3.281920559,0
10.18843265,286.5679908,7105.800709,9.840540425,437.8795085,12.87159907,4.635243483,0
6.262907282,185.9826516,5157.0536,7.80439076,570.28826,14.60144315,4.594919156,0
7.399811394,229.7762645,28630.95442,8.711705729,437.3669088,11.92755244,3.803723818,0
9.271668544,256.2733925,26912.22842,5.766780236,467.7523179,12.37668596,3.744203632,0
4.704183667,169.9439136,7028.839617,8.987042737,289.5375295,8.069436301,4.1389944,0
8.65479265,218.1726596,14799.31146,6.164048564,416.8703326,8.954519549,5.148137888,0
8.018771949,228.1114626,27405.31621,6.491360268,494.6204407,8.716667103,4.356279098,0
8.189363356,229.6084993,13197.56681,6.007956224,605.4657471,14.86137709,3.688298056,0
9.341091803,230.4300559,18254.11066,6.113973912,294.5828325,12.90875475,4.5987865,0
,228.2519948,18593.22264,5.905206999,475.2957333,13.6726468,4.122850191,0
4.89196004,153.5062323,9559.547392,7.84706647,496.8728455,11.45762389,3.904269955,0
6.056817845,211.7658865,4440.277357,9.507303262,316.9217755,17.76639712,3.358060807,0
5.655117422,146.7620233,19271.90312,6.391438921,469.8950016,11.97141687,4.401152242,0
7.890263353,164.7080349,17645.06534,7.14135963,634.1181328,21.97715822,4.636738763,0
11.90773983,298.0986795,17083.17509,5.878992533,400.3307976,14.06336966,4.256415421,0
8.811472248,270.2095492,12138.42295,10.52055501,437.5154214,15.95268036,5.587395988,0
4.12658131,113.0244717,40528.80535,6.489951186,392.1091455,15.7933917,3.504750791,0
5.735358659,149.1716903,28628.15186,5.073073966,465.5548937,12.20195002,4.085054788,0
8.000775801,237.5192505,18419.13288,8.323329912,396.3765543,13.49253565,4.519209518,0
8.77504747,191.5268744,21768.64074,4.751004539,435.5233975,11.87518416,3.830698864,0
8.303831038,222.9500368,26030.61851,7.108973653,368.2844944,14.3835847,3.392656701,0
5.082241432,191.767047,17739.19896,9.111721943,413.1586361,12.30710887,5.056378662,0
5.813546488,184.0317758,10112.20732,6.536992176,441.5940268,11.43817528,3.721425933,0
3.422394164,141.300305,16017.6119,8.214713559,580.8707591,10.60328,3.676245975,0
5.913374864,148.6079443,14467.78593,6.15909513,427.0409817,14.42340359,2.499831969,0
6.78302374,236.2788665,8213.772245,9.332861242,501.0185347,11.59070662,4.77880815,0
6.836059947,205.6677185,18321.3275,6.712854186,494.4842495,13.8089233,4.952508247,0
4.884388229,136.5577849,28392.42498,8.440399978,386.1040002,13.83187677,3.616700535,0
8.331553235,238.9924141,11635.77208,3.923239294,406.2451288,15.4107638,2.69238888,0
7.819659154,225.1068358,16403.95238,7.093310282,413.2089485,15.37561622,2.402337211,0
5.428356914,167.0173834,24930.19881,7.967085789,400.3934375,18.17914888,2.847843538,0
4.556656719,156.4229409,14400.71863,9.46128508,483.7457161,7.897724429,4.392257325,0
7.333003447,189.4479647,32358.5386,6.346378214,490.6252913,12.53746628,2.642003806,0
7.114386719,196.5339601,27022.7085,6.176786259,497.5236046,18.70427854,3.762682466,0
6.376950464,170.2270798,16079.36125,5.433802468,311.7729001,15.70370723,4.284387096,0
9.338235018,248.3760156,17416.80178,6.665873261,505.6774089,19.74281527,1.872572601,0
,130.5585615,17429.58495,6.317654427,524.6456428,15.31804839,5.54132228,0
8.93387761,278.2317536,14179.62274,8.12826238,335.2405112,16.66490001,4.374796522,0
10.60058999,274.9687829,21558.30874,6.112819083,331.1204959,12.61079862,5.477700314,0
6.838816707,196.1962133,11877.23665,9.624699427,363.8034765,14.92405807,4.776536255,0
5.600876517,183.573783,20411.66438,9.753766228,368.359984,11.09587801,4.362033669,0
6.102533306,179.3972322,24196.26441,7.15534378,525.9000949,13.47814984,2.292573781,0
6.490922996,189.0315882,30453.62319,6.06011893,476.9167256,14.97396965,4.372333382,0
8.50697907,197.7451412,20098.19952,6.456555757,555.9197962,9.028358906,3.881793835,0
7.413288341,196.4523025,17465.34558,6.309195827,300.9334915,13.17806888,3.290105906,0
,252.4045646,20197.24767,2.562255458,454.9698121,12.03186303,5.146442624,0
7.586235788,190.8902193,16409.93656,5.739025428,402.7994967,13.90608196,4.351335081,0
7.103348375,249.5893587,4425.42644,8.211762262,268.4408502,18.42298541,4.417193561,0
6.153495924,163.205548,48175.85209,7.153803397,344.7169755,5.159380308,4.819970458,0
2.376768076,129.8639728,11684.11164,9.97480788,503.9103898,8.741257762,3.629217768,0
7.514835666,215.4395235,17017.42996,7.417040992,483.6580284,14.53285431,4.29973216,0
7.445189293,225.3977869,24741.535,9.248499178,402.115616,15.53597901,3.637894581,0
4.835297728,136.2950366,23031.21581,5.56017947,567.4636696,11.50580332,3.633760608,0
8.376279725,248.1328614,27824.19048,7.100523371,433.4498994,18.65888632,5.703962807,0
7.945909069,213.0664067,16769.89055,4.745340497,478.1667105,14.18985646,3.58543125,0
8.727778876,202.4195048,25521.88922,3.830238422,461.9588119,16.61145787,3.831540451,0
6.089430846,207.2671327,11339.16605,8.888347449,531.7689878,11.67431809,4.366860919,0
7.172323075,191.3894225,14702.05907,6.55710482,525.0310202,12.63018164,3.08421564,0
8.332953485,236.5324042,18881.79518,4.275693047,384.7291624,15.12105523,3.408299588,0
,231.9732976,21460.83816,8.673483138,375.0820594,12.17878804,3.955090834,0
4.563370643,152.9075606,13490.60815,7.499916848,524.1080236,14.14398937,4.825179226,0
,181.0806563,30050.43945,7.975630924,378.1542339,17.67456509,3.522486463,0
3.676844993,173.6777021,22581.22449,12.65336202,599.7292459,8.38640745,5.461473096,0
,169.3559272,23133.66235,8.24782761,330.3553226,14.74909031,3.517153023,0
7.889079735,208.4023672,24974.69277,7.296281894,453.1669866,12.52967959,4.034040701,0
5.525768545,188.1559799,16113.01055,8.306926277,363.4718511,12.09451301,4.401412624,0
4.858055602,159.6955543,32886.5289,7.689304574,337.3880348,23.10801589,4.130972247,0
3.272820098,145.4923058,7408.976196,11.99601512,433.7096721,10.45887423,4.318516117,0
7.117578658,186.1996804,31528.94869,6.387037208,380.5782648,19.07399551,4.333401737,0
7.822257363,200.0027932,22411.00686,5.283593552,593.4836023,12.27307332,3.080865919,0
4.334057806,155.8293504,13351.41383,8.603926762,387.5218331,7.809444539,2.613532097,0
,214.0353122,10039.53838,10.13012504,487.421635,18.91758399,3.259749194,0
8.839583902,246.0664756,21179.76259,7.717662268,753.3426196,16.91790079,3.118039454,0
5.290666877,160.4320288,9265.104948,9.272066267,464.5733382,11.22081749,3.530573616,0
7.873271693,182.6466585,25337.12296,3.715065352,315.189948,12.13242545,3.306392909,0
7.148440932,173.2728182,30656.16311,4.737825631,525.884833,14.56781892,4.308569821,0
6.453605209,175.4793397,25257.64929,7.626529611,376.5248871,15.75540204,5.56826494,0
,189.8234177,20278.33827,6.799940085,314.834175,10.09208706,4.940014517,1
5.654118943,171.7515509,16431.2049,7.283454217,419.0973061,11.81485238,3.466264458,1
7.650683237,239.4901476,15326.92501,8.927896393,425.3363525,17.88359172,4.043710884,1
6.418203057,173.4462138,19617.30849,7.396472119,391.6674664,18.45395077,2.670976747,1
6.848000113,199.7768139,26296.9483,7.339173311,397.5364707,22.13995838,3.815227609,1
6.991685153,152.9762171,20389.59382,2.648389907,460.1461742,15.48537787,3.72482356,1
5.924799469,111.4785818,15413.89615,6.900029881,277.5880746,13.26114311,4.188927904,1
7.526680395,192.1670961,38468.41358,6.616367521,449.317534,13.05589446,4.148223129,1
,233.0634259,36640.37137,10.00021776,337.6644115,16.63547599,4.849755348,1
5.324641431,142.806978,728.7508296,8.403316437,496.9976016,15.17466373,3.652003355,1
9.038326069,227.3576593,34353.83973,5.573277339,421.6644824,16.33142148,3.706265892,1
5.945988643,151.6857971,12356.90562,7.894120347,471.1221252,15.72546712,3.793329276,1
6.195086858,195.4431596,19331.19404,9.112558176,425.5028737,17.21245507,4.196558262,1
9.062822325,246.629701,27959.92616,5.649970633,434.395439,21.1420528,3.730369857,1
7.137428697,210.5027495,17506.6088,7.304928195,304.2394809,13.07600748,2.96418135,1
6.232010556,208.6681715,12149.69673,8.560039324,325.3447061,13.24699548,1.64151501,1
7.780868679,221.8444933,40483.73039,6.14609844,563.7199667,11.75304576,4.602026775,1
7.150046115,238.7982302,14708.47419,8.606774255,365.7391217,14.96653219,2.633890804,1
4.574124682,134.2012887,22520.41864,8.191827054,372.2001389,11.2609135,3.086499926,1
6.179312078,159.7732642,21532.51923,8.063334619,509.7721105,11.01054457,2.951960935,1
5.566328463,153.775514,14574.6611,8.011549699,388.0503623,14.20055722,3.424760734,1
,160.0950858,26561.56949,7.187021658,372.6235293,11.45520341,5.136779753,1
7.185167714,209.6831396,24909.78315,6.691069586,501.78542,16.08864827,3.955846978,1
,160.9158149,13943.24497,8.399729962,344.1542283,15.20869109,4.141552313,1
6.990452677,225.9234458,17679.3511,7.2488667,527.2058184,13.78726396,5.184441995,1
5.810742057,151.8761719,25419.55166,7.874166461,494.1529743,14.64668497,3.436966862,1
7.444165852,211.4463238,20003.49768,7.23830152,524.6452351,13.77822566,3.820865704,1
4.374877632,144.2371807,17384.25719,8.898436158,402.2711824,13.71580437,3.030107847,1
6.602539772,174.6329772,21607.48324,6.581327181,657.5704218,9.064445019,3.592496085,1
6.857493758,233.210575,22603.64945,6.627059043,412.4346769,16.9261748,4.306581068,1
,176.7721861,19486.19111,7.960132906,276.5886102,16.71005608,3.888177383,1
6.789820821,197.3000144,22527.68121,5.166942295,422.4820289,15.91660513,4.512068205,1
8.560349291,244.7967052,14254.66132,7.453900171,500.5866078,18.22874853,2.939212581,1
,113.1759646,9943.929785,6.337137942,415.3383369,19.67616855,3.787475537,1
8.277058198,242.5592458,12715.81428,5.128732541,561.7611561,15.22002138,3.751324091,1
,157.7815547,13711.72328,6.133935144,289.7466744,13.1727213,5.068469998,1
6.921257043,158.2920574,31177.13337,6.978993269,531.6574429,11.48218662,3.540384278,1
5.63692356,159.13941,27283.78065,6.918726503,317.8309807,13.61140839,3.007138099,1
6.607503311,231.5657988,26420.80956,9.577820263,443.3157749,15.67120307,3.447111219,1
4.95141352,153.2121498,20117.35906,8.985571803,418.3301951,11.83169084,3.870681285,1
5.913132933,184.3931561,40847.76015,7.04182775,563.4099697,21.91737699,3.900211314,1
,232.4687267,15873.03443,6.365468784,365.6264867,10.39293652,4.706774892,1
5.796236902,156.3470946,15671.11929,8.408831552,571.6137009,17.54842473,2.483643397,1
5.039673104,154.4183296,23027.54976,7.7598434,490.3327615,17.72838904,4.864866409,1
6.163519015,185.7903173,37282.52249,8.240831774,411.1835887,16.16205859,3.477244889,1
6.339142826,167.4197106,16364.15941,8.095991372,372.5116274,21.88708769,3.355765016,1
7.610672776,193.6618705,20511.62083,6.654331842,394.5954059,14.31938421,5.404817648,1
5.782079034,200.4047947,25366.12069,9.270066163,525.5329651,10.67551753,5.059361568,1
6.451503543,179.5289254,7990.891468,6.19687649,386.5417614,15.43451342,6.307678472,1
,179.5780945,47591.28318,8.097301683,548.8705102,13.80007075,3.685592896,1
6.9204487,196.3194013,39251.18213,8.49378432,487.504368,14.69784453,4.498818336,1
6.549187601,212.9221415,19236.01249,7.960190044,424.3980267,12.58704787,4.190311121,1
6.393231345,185.8361582,17258.11403,7.329998902,326.4270547,11.65039339,3.644388127,1
6.100245391,160.6082305,13886.80971,7.542775332,449.9482865,18.72285989,2.174898199,1
6.35943131,208.2030206,23347.17271,9.000395498,336.5856104,14.17390623,3.636494911,1
6.272474991,190.2007131,14642.20554,9.734512546,448.5682598,16.55717663,4.61253578,1
,161.2503306,23469.22087,8.392832051,448.7879639,13.83627998,3.600220438,1
7.493843861,197.3312909,26678.39288,7.198434576,375.5030624,13.13491663,3.81994656,1
7.635264692,205.0676314,17796.37464,7.156737918,370.561027,17.48681507,3.948303516,1
9.097617417,263.8241202,38413.05709,7.634362144,437.2635313,18.2858821,5.473663249,1
8.040144167,224.863482,6879.764653,8.136930576,360.9576788,12.40591315,3.986459812,1
7.296908882,149.0794958,15931.42923,6.550096293,367.9048021,14.72305528,4.671448183,1
8.226808034,191.2786806,16472.19231,6.863927058,354.9262268,15.18364552,2.188701843,1
8.014183072,244.1200978,30566.7675,7.71444656,309.9304282,22.64159793,3.417076199,1
9.252893397,236.0987858,12855.34624,5.784975793,329.9227654,12.60907668,3.56643473,1
7.288112707,216.6124749,18979.98169,7.668510398,384.6949552,14.16360693,3.62698996,1
4.865444268,114.4638998,32858.4831,7.473070208,533.3032206,16.15159981,5.070254359,1
4.762828659,153.2970184,22777.53207,6.841720702,522.736233,15.78550897,2.471786245,1
5.141506877,111.9940275,11288.63472,5.841749874,315.229665,12.98247562,4.510578266,1
4.886379804,159.3179722,38633.30517,8.370179299,448.0508658,16.82061518,3.227849086,1
9.454119448,224.8171318,21379.96393,5.407691662,431.6130013,15.77233381,4.05862601,1
7.000523221,219.4426397,26012.13028,6.280886805,483.3198807,19.53863511,4.333688587,1
8.32398215,262.2185853,21292.82875,7.076944002,538.7922673,17.68465463,4.153782657,1
6.643158712,188.9135411,32873.82002,6.791509363,336.561501,14.70681031,4.562197671,1
,208.2045307,17835.30901,8.930329975,278.2606084,10.20834445,5.709690241,1
6.758656471,190.3372799,20666.45316,6.783660242,484.6087111,9.784776715,2.743890222,1
8.628893415,186.6377119,13688.07434,6.289036105,392.7068864,12.38763298,3.071350371,1
9.794717849,254.4250664,12490.55828,5.992480374,576.0460835,11.665297,2.807129775,1
5.376078292,185.5404778,36026.40156,9.649943358,347.5650665,14.00444881,3.629250322,1
5.603325961,207.8971872,36873.55799,7.6313458,511.4375201,13.51523573,3.900421361,1
8.592417714,228.6760357,33013.47977,8.17235627,328.5584399,17.12815459,3.701287942,1
7.266781486,178.2577102,27468.68171,6.043959345,400.6249873,13.66532797,3.919827045,1
8.064652809,214.816681,27172.89357,6.369175394,490.2803526,12.45883037,3.324112614,1
,222.2687211,18406.59418,8.183988309,395.4487992,9.47598138,3.71095754,1
6.336456502,185.680004,25927.26543,8.199318453,490.9724265,10.66579889,4.561219815,1
6.166348223,210.0865581,37922.90562,6.760220715,217.3583296,12.28923761,4.816304244,1
